"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://staging.jakevibes.dev/technology/cypress","text/html; charset=utf-8","200","OK","Indexable","","Cypress Developers for Hire","27","248","Hire vetted Cypress developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","829","","0","Cypress Developers","18","Vetted Cypress Developers, Embedded in Your Team","48","Cypress Engineering Expertise","29","index, follow","","","https://staging.jakevibes.dev/technology/cypress","","","","","","337683","42837","42837","16.410","","1074","187","5.743","72.924","Fairly Easy","2.485","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","a65821b35e1cd09bde4bc333e8c6b7a1","0.474","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/cypress","2026-07-28 14:16:34"
"https://staging.jakevibes.dev/technology/css3","text/html; charset=utf-8","200","OK","Indexable","","CSS3 Developers for Hire","24","225","Hire vetted CSS3 developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","132","812","","0","CSS3 Developers","15","Vetted CSS3 Developers, Embedded in Your Team","45","CSS3 Engineering Expertise","26","index, follow","","","https://staging.jakevibes.dev/technology/css3","","","","","","334603","42612","42612","16.324","","1058","189","5.598","72.254","Fairly Easy","2.492","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","22ff0ecf2067f909fbb323e79a593175","0.391","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/css3","2026-07-28 14:16:47"
"https://staging.jakevibes.dev/technology/csharp-developers","text/html; charset=utf-8","200","OK","Indexable","","C# Developers for Hire","22","202","Hire vetted C# developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","130","797","","0","C# Developers","13","C# Developers Who Ship Quality Code","35","End-to-End .NET Expertise","25","index, follow","","","https://staging.jakevibes.dev/technology/csharp-developers","","","","","","339243","43086","43086","16.505","","1083","198","5.470","75.438","Fairly Easy","2.470","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","fa6e65074fda16e3b032b395b9a223cf","0.370","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/csharp-developers","2026-07-28 14:16:49"
"https://staging.jakevibes.dev/technology/coredata","text/html; charset=utf-8","200","OK","Indexable","","CoreData Developers for Hire","28","261","Hire vetted CoreData developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","136","838","","0","Core Data Developers","20","Vetted Core Data Developers, Embedded in Your Team","50","Core Data Engineering Expertise","31","index, follow","","","https://staging.jakevibes.dev/technology/coredata","","","","","","338380","42609","42609","16.323","","1074","189","5.683","71.804","Fairly Easy","2.490","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","5b86b8551446dcae7612de1c4fac8549","0.463","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/coredata","2026-07-28 14:16:31"
"https://staging.jakevibes.dev/technology/compose","text/html; charset=utf-8","200","OK","Indexable","","Compose Developers for Hire","27","262","Hire vetted Compose developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","838","","0","Compose Developers","18","Vetted Compose Developers, Embedded in Your Team","48","Compose Engineering Expertise","29","index, follow","","","","","","","","","338183","43786","43786","16.774","","1071","190","5.637","71.962","Fairly Easy","2.486","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","8346f177f49860184fd1ad56dee3184f","0.373","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/compose","2026-07-28 14:16:41"
"https://staging.jakevibes.dev/technology/combine","text/html; charset=utf-8","200","OK","Indexable","","Combine Developers for Hire","27","257","Hire vetted Combine developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","834","","0","Combine Developers","18","Vetted Combine Developers, Embedded in Your Team","48","Combine Engineering Expertise","29","index, follow","","","https://staging.jakevibes.dev/technology/combine","","","","","","337055","43203","43203","16.550","","1082","188","5.755","72.451","Fairly Easy","2.509","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","2d1394d6749e6bfd5ea5c110e895d22c","0.414","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/combine","2026-07-28 14:16:55"
"https://staging.jakevibes.dev/technology/cloudformation","text/html; charset=utf-8","200","OK","Indexable","","CloudFormation Developers for Hire","34","320","Hire vetted CloudFormation developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","142","880","","0","CloudFormation Developers","25","Vetted CloudFormation Developers, Embedded in Your Team","55","CloudFormation Engineering Expertise","36","index, follow","","","https://staging.jakevibes.dev/technology/cloudformation","","","","","","337894","42803","42803","16.397","","1061","190","5.584","70.320","Fairly Easy","2.493","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","aa85f2b66b836ff98210114ee175539c","0.444","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/cloudformation","2026-07-28 14:16:43"
"https://staging.jakevibes.dev/technology/bubble-developers","text/html; charset=utf-8","200","OK","Indexable","","Bubble Developers for Hire","26","238","Hire vetted Bubble developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","134","822","","0","Bubble Developers","17","Bubble Developers Who Ship Products","35","Experts in No-Code & UX","23","index, follow","","","","","","","","","341380","44196","44196","16.931","","1099","196","5.607","72.820","Fairly Easy","2.500","2","1","","4","4","0","1.220","120","51","0","1","1","0","","","","","4e514a2eca241e4ee12ac9d5a072bb1","0.761","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/bubble-developers","2026-07-28 14:16:56"
"https://staging.jakevibes.dev/technology/browserstack","text/html; charset=utf-8","200","OK","Indexable","","BrowserStack Developers for Hire","32","300","Hire vetted BrowserStack developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","140","866","","0","BrowserStack Developers","23","Vetted BrowserStack Engineers, Embedded in Your Team","52","BrowserStack Engineering Expertise","34","index, follow","","","https://staging.jakevibes.dev/technology/browserstack","","","","","","337429","42837","42837","16.410","","1079","189","5.709","69.946","Normal","2.520","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","e92b08ac02ef5c55f56ff0fa59226076","0.653","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/browserstack","2026-07-28 14:16:36"
"https://staging.jakevibes.dev/technology/bigquery","text/html; charset=utf-8","200","OK","Indexable","","BigQuery Developers for Hire","28","257","Hire vetted BigQuery developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","136","836","","0","BigQuery Developers","19","Vetted BigQuery Developers, Embedded in Your Team","49","BigQuery Engineering Expertise","30","index, follow","","","https://staging.jakevibes.dev/technology/bigquery","","","","","","337242","42911","42911","16.438","","1086","192","5.656","69.520","Normal","2.521","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","fb68494592165f33c8145815761c1246","0.367","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/bigquery","2026-07-28 14:16:42"
"https://staging.jakevibes.dev/technology/azure-developers","text/html; charset=utf-8","200","OK","Indexable","","Azure Developers for Hire","25","229","Hire vetted Azure developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","133","815","","0","Azure Developers","16","Embedded Azure Engineers, Ready to Scale","40","Microsoft Cloud Specialists","27","index, follow","","","https://staging.jakevibes.dev/technology/azure-developers","","","","","","339353","43266","43266","16.574","","1082","194","5.577","71.928","Fairly Easy","2.482","2","1","","4","4","0","1.220","120","51","0","1","1","0","","","","","23d9540db7586d45a1c4ebd86bb9231c","0.362","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/azure-developers","2026-07-28 14:16:11"
"https://staging.jakevibes.dev/technology/aws-developers","text/html; charset=utf-8","200","OK","Indexable","","AWS Developers for Hire","23","220","Hire vetted AWS developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","131","808","","0","AWS Developers","14","AWS Engineers You Can Rely On","29","Experts in AWS Ecosystem","24","index, follow","","","https://staging.jakevibes.dev/technology/aws-developers","","","","","","339907","43352","43352","16.607","","1093","193","5.663","73.761","Fairly Easy","2.488","1","1","","989","327","0","100.000","120","50","0","1","1","0","","","","","bf966e3efc49759f3567c0569aa6ad06","0.499","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/aws-developers","2026-07-28 14:15:55"
"https://staging.jakevibes.dev/technology/ansible","text/html; charset=utf-8","200","OK","Indexable","","Ansible Developers for Hire","27","243","Hire vetted Ansible developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","824","","0","Ansible Developers","18","Vetted Ansible Engineers, Embedded in Your Team","47","Ansible Engineering Expertise","29","index, follow","","","https://staging.jakevibes.dev/technology/ansible","","","","","","337758","43053","43053","16.493","","1063","191","5.565","67.243","Normal","2.505","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","2d8a9ab17b6fba2d2515fca0ee445c1e","0.378","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/ansible","2026-07-28 14:16:34"
"https://staging.jakevibes.dev/technology/angular-developers","text/html; charset=utf-8","200","OK","Indexable","","Angular Developers for Hire","27","246","Hire vetted Angular developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","828","","0","Angular Developers","18","Angular Developers That Feel In-House","37","Experts in Angular Delivery","27","index, follow","","","https://staging.jakevibes.dev/technology/angular-developers","","","","","","339787","43477","43477","16.655","","1099","195","5.636","71.482","Fairly Easy","2.529","2","1","","5","5","0","1.530","120","51","0","1","1","0","","","","","65ed66631c45e59ddf81011c4546c5be","1.029","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/angular-developers","2026-07-28 14:16:36"
"https://staging.jakevibes.dev/technology/android-studio","text/html; charset=utf-8","200","OK","Indexable","","Android Studio Developers for Hire","34","308","Hire vetted Android Studio developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","142","871","","0","Android Studio","14","Get speed, fit and in-house feel without the hiring grind.","58","We handle the rest so your engineers can focus on building.","59","index, follow","","","https://staging.jakevibes.dev/technology/android-studio","","","","","","311329","39762","39762","15.232","","806","152","5.303","80.746","Easy","2.115","2","1","","3","3","0","0.920","120","51","0","1","1","0","","","","","cb6439a03a49e042819d5681a9516d29","0.588","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/android-studio","2026-07-28 14:17:33"
"https://staging.jakevibes.dev/technology/android","text/html; charset=utf-8","200","OK","Indexable","","Android Developers for Hire","27","246","Hire vetted Android developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","135","828","","0","Android Developers","18","Vetted Android Developers, Embedded in Your Team","48","Android Engineering Expertise","29","index, follow","","","","","","","","","338895","44110","44110","16.898","","1118","194","5.763","70.302","Fairly Easy","2.579","2","1","","4","4","0","1.220","120","51","0","1","1","0","","","","","926172cdfe5520b968be523a9cb726db","0.458","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/android","2026-07-28 14:16:38"
"https://staging.jakevibes.dev/technology/airtable-developers","text/html; charset=utf-8","200","OK","Indexable","","Airtable Developers for Hire","28","247","Hire vetted Airtable developers to scale your team fast. Nearshore/offshore talent that feels in-house. Cancel anytime, no upfront fees.","136","827","","0","Airtable Developers","19","Airtable Developers Who Deliver","31","Experts in Airtable & Beyond","28","index, follow","","","https://staging.jakevibes.dev/technology/airtable-developers","","","","","","339842","43198","43198","16.548","","1110","193","5.751","71.887","Fairly Easy","2.531","2","1","","4","4","0","1.220","120","51","0","1","1","0","","","","","744dd53346b87366e6c9e7bdeb5a8e91","0.708","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology/airtable-developers","2026-07-28 14:16:41"
"https://staging.jakevibes.dev/technology","text/html; charset=utf-8","200","OK","Indexable","","Your tech-stack, our expertise","30","265","Hire expert developers across all major tech stacks-JavaScript, Python, .NET, AWS, React, and more. View the technologies we recruit for globally.","146","894","","0","Your tech-stack, our expertise","30","Every stack our engineers ship in","33","Hear from our customers","23","index, follow","","","https://staging.jakevibes.dev/technology","","","","","","510161","48930","48930","18.744","","1303","233","5.592","51.112","Fairly Hard","2.017","1","0","","329","327","0","100.000","212","138","0","1","1","0","","","","","fd32ab358c498e90194fe7a60df3cb51","0.407","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/technology","2026-07-28 14:15:50"
"https://staging.jakevibes.dev/team/viktoria-mangarin","text/html; charset=utf-8","200","OK","Indexable","","Viktoria Mangarin – HR and Events Specialist | Cloud Employee","61","560","Read the complete profile of Viktoria Mangarin  and their experience at Cloud Employee for the past 3  years. Discover articlers, profile links and expertise.","158","934","","0","Viktoria Mangarin","17","Articles from Viktoria Mangarin","31","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/viktoria-mangarin","","","","","","207814","27027","27027","10.354","","359","68","5.279","41.938","Hard","2.162","2","1","","2","2","0","0.610","117","51","0","1","1","0","","","","","686ccd026e1beded330ac06e952ebd97","0.473","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/viktoria-mangarin","2026-07-28 14:16:24"
"https://staging.jakevibes.dev/team/steven-sy","text/html; charset=utf-8","200","OK","Indexable","","Steven Sy – Talent Success Manager | Cloud Employee","51","489","Read the complete profile of Steven Sy  and their experience at Cloud Employee for the past 3 years. Discover articlers, profile links and expertise.","149","883","","0","Steven Sy","9","Articles from Steven Sy","23","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/steven-sy","","","","","","207313","27774","27774","10.640","","379","71","5.338","43.824","Hard","2.224","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","7dfe0d2b7f3745fd45610f5d99a813a7","0.612","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/steven-sy","2026-07-28 14:16:15"
"https://staging.jakevibes.dev/team/stephanie-silva","text/html; charset=utf-8","200","OK","Indexable","","Stephanie Silva – Talent Manager | Cloud Employee","49","460","Read the complete profile of Stephanie Silva and their experience at Cloud Employee for the past 2 years. Discover articlers, profile links and expertise.","154","917","","0","Stephanie Silva","15","Articles from Stephanie Silva","29","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/stephanie-silva","","","","","","208998","27185","27185","10.414","","357","66","5.409","45.178","Hard","2.131","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","c972bd8dac1038a961158ddfe411156c","0.561","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/stephanie-silva","2026-07-28 14:16:17"
"https://staging.jakevibes.dev/team/stephanie-bird","text/html; charset=utf-8","200","OK","Indexable","","Stephanie Bird – Head of Partnerships | Cloud Employee","54","500","Read the complete profile of Stephanie Bird and their experience at Cloud Employee for the past 3.5 years. Discover articlers, profile links and expertise.","155","925","","0","Stephanie Bird","14","Articles from Stephanie Bird","28","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/stephanie-bird","","","","","","211152","27637","27637","10.587","","369","70","5.271","46.499","Hard","2.138","2","1","","2","2","0","0.610","118","52","0","2","2","0","","","","","5255df29e7462bb730cb9f16efbdb6c1","0.943","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/stephanie-bird","2026-07-28 14:16:18"
"https://staging.jakevibes.dev/team/seb-hall","text/html; charset=utf-8","200","OK","Indexable","","Seb Hall – Co-Founder & CEO | Cloud Employee","44","418","Read the complete profile of Seb Hall and their experience at Cloud Employee for the past 11 years. Discover articlers, profile links and expertise.","148","881","","0","Seb Hall","8","Articles from Seb Hall","22","Ready to hire your next engineer?","33","index, follow","","","","","","","","","242067","30459","30459","11.668","","453","94","4.819","48.804","Hard","2.102","2","1","","2","2","0","0.610","124","58","0","2","2","0","","","","","1d7d92f1080f2bdba6b25320f9c4863f","0.577","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/seb-hall","2026-07-28 14:16:24"
"https://staging.jakevibes.dev/team/russel-lobrio","text/html; charset=utf-8","200","OK","Indexable","","Russel Lobrio – Senior Software Engineer - Vetting | Cloud Employee","67","608","Read the complete profile of Russel Lobrio and their experience at Cloud Employee for the past 2 years. Discover articlers, profile links and expertise.","152","907","","0","Russel Lobrio","13","Articles from Russel Lobrio","27","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/russel-lobrio","","","","","","209453","27613","27613","10.578","","360","69","5.217","42.444","Hard","2.150","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","2d4b9245d4aed7a943273ef05a067d6","0.449","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/russel-lobrio","2026-07-28 14:16:19"
"https://staging.jakevibes.dev/team/robert-reyes","text/html; charset=utf-8","200","OK","Indexable","","Robert Reyes – Talent Success Manager | Cloud Employee","54","518","Read the complete profile of Robert Reyes and their experience at Cloud Employee for the past 2 years. Discover articlers, profile links and expertise.","151","905","","0","Robert Reyes","12","Articles from Robert Reyes","26","Ready to hire your next engineer?","33","index, follow","","","","","","","","","210524","28085","28085","10.759","","368","69","5.333","44.866","Hard","2.156","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","4991e8a52385601ae4236e7ecf984ba8","0.529","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/robert-reyes","2026-07-28 14:16:24"
"https://staging.jakevibes.dev/team/rich-holgate","text/html; charset=utf-8","200","OK","Indexable","","Rich Holgate – Chief Operating Officer | Cloud Employee","55","500","Read the complete profile of Rich Holgate  and their experience at Cloud Employee for the past 1 years. Discover articlers, profile links and expertise.","152","902","","0","Rich Holgate","12","Articles from Rich Holgate","26","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/rich-holgate","","","","","","207349","27867","27867","10.675","","378","70","5.400","41.106","Hard","2.232","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","5d32a410db840b35eba996f0462c59e8","0.503","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/rich-holgate","2026-07-28 14:16:18"
"https://staging.jakevibes.dev/team/molly-miller","text/html; charset=utf-8","200","OK","Indexable","","Molly Miller – Head of Operations, North America | Cloud Employee","65","595","Read the complete profile of Molly Miller and their experience at Cloud Employee for the past 1 years. Discover articlers, profile links and expertise.","151","892","","0","Molly Miller","12","Articles from Molly Miller","26","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/molly-miller","","","","","","209851","27995","27995","10.724","","428","75","5.707","47.063","Hard","2.330","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","92d12f05f88f838de73792507e76193b","0.801","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/molly-miller","2026-07-28 14:16:20"
"https://staging.jakevibes.dev/team/maica-padillo","text/html; charset=utf-8","200","OK","Indexable","","Maica Padillo – Headhunter Team Lead | Cloud Employee","53","512","Read the complete profile of Maica Padillo  and their experience at Cloud Employee for the past 7 years. Discover articlers, profile links and expertise.","153","906","","0","Maica Padillo","13","Articles from Maica Padillo","27","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/maica-padillo","","","","","","209443","27260","27260","10.443","","357","67","5.328","43.365","Hard","2.135","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","ff088a6cc7938cf08b1a8cde44811c02","0.369","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/maica-padillo","2026-07-28 14:16:25"
"https://staging.jakevibes.dev/team/lyka-duran","text/html; charset=utf-8","200","OK","Indexable","","Lyka Duran – HR Officer | Cloud Employee","40","372","Read the complete profile of Lyka Duran  and their experience at Cloud Employee for the past 1 years. Discover articlers, profile links and expertise.","150","894","","0","Lyka Duran","10","Articles from Lyka Duran","24","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/lyka-duran","","","","","","206717","27487","27487","10.530","","345","67","5.149","43.443","Hard","2.115","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","4a9bbb3149e5301d652e959b5ef425c9","0.560","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/lyka-duran","2026-07-28 14:16:15"
"https://staging.jakevibes.dev/team/luis-santos","text/html; charset=utf-8","200","OK","Indexable","","Luis Santos – Talent Success Manager | Cloud Employee","53","505","Read the complete profile of Luis Santos and their experience at Cloud Employee for the past 1 years. Discover articlers, profile links and expertise.","150","896","","0","Luis Santos","11","Articles from Luis Santos","25","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/luis-santos","","","","","","206955","27309","27309","10.462","","345","66","5.227","45.081","Hard","2.105","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","dea35081a273a961f486378e48df9f1","0.547","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/luis-santos","2026-07-28 14:16:25"
"https://staging.jakevibes.dev/team/kyla-taal","text/html; charset=utf-8","200","OK","Indexable","","Kyla Taal – Talent Success Manager | Cloud Employee","51","483","Read the complete profile of Kyla Taal and their experience at Cloud Employee for the past 4 years. Discover articlers, profile links and expertise.","148","880","","0","Kyla Taal","9","Articles from Kyla Taal","23","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/kyla-taal","","","","","","207272","27405","27405","10.498","","369","69","5.348","45.046","Hard","2.186","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","39fabcb0f438d8640756ca515d3a38af","0.893","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/kyla-taal","2026-07-28 14:16:25"
"https://staging.jakevibes.dev/team/kean-reynancia","text/html; charset=utf-8","200","OK","Indexable","","Kean Reynancia – Senior HR & Head of Payroll & Benefits | Cloud Employee","72","665","Read the complete profile of Kean Reynancia and their experience at Cloud Employee for the past 6 years. Discover articlers, profile links and expertise.","153","923","","0","Kean Reynancia","14","Articles from Kean Reynancia","28","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/kean-reynancia","","","","","","209856","27907","27907","10.691","","362","68","5.324","42.982","Hard","2.151","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","aac9c00d426b32c4580c8a5e405e0bd3","0.782","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/kean-reynancia","2026-07-28 14:16:26"
"https://staging.jakevibes.dev/team/jake-hall","text/html; charset=utf-8","200","OK","Indexable","","Jake Hall – Co-Founder & CIO | Cloud Employee","45","421","Read the complete profile of Jake Hall and their experience at Cloud Employee for the past 9 years. Discover articlers, profile links and expertise.","148","880","","0","Jake Hall","9","Articles from Jake Hall","23","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/jake-hall","","","","","","239324","29704","29704","11.379","","436","94","4.638","41.659","Hard","2.106","2","1","","2","2","0","0.610","123","57","0","2","2","0","","","","","73a4b46f8220bc05f209954b241c6bae","0.859","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/jake-hall","2026-07-28 14:16:21"
"https://staging.jakevibes.dev/team/heidi-dela-cruz","text/html; charset=utf-8","200","OK","Indexable","","Heidi Dela Cruz – Head of People | Cloud Employee","49","455","Read the complete profile of Heidi Dela Cruz and their experience at Cloud Employee for the past 5 years. Discover articlers, profile links and expertise.","154","916","","0","Heidi Dela Cruz","15","Articles from Heidi Dela Cruz","29","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/heidi-dela-cruz","","","","","","212308","27661","27661","10.596","","366","71","5.155","40.724","Hard","2.145","2","1","","2","2","0","0.610","118","52","0","1","1","0","","","","","b6a6a4da1dc1261369cbdb66ddd0ad4d","0.444","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/heidi-dela-cruz","2026-07-28 14:16:24"
"https://staging.jakevibes.dev/team/heather-wood","text/html; charset=utf-8","200","OK","Indexable","","Heather Wood – Client Services Manager | Cloud Employee","55","526","Read the complete profile of Heather Wood and their experience at Cloud Employee for the past 1 years. Discover articlers, profile links and expertise.","151","912","","0","Heather Wood","12","Articles from Heather Wood","26","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/heather-wood","","","","","","209704","27513","27513","10.540","","363","68","5.338","42.471","Hard","2.149","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","5f9cece4e69552943a33c4cef548e187","0.465","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/heather-wood","2026-07-28 14:16:27"
"https://staging.jakevibes.dev/team/grace-tannor","text/html; charset=utf-8","200","OK","Indexable","","Grace Tannor – Client Services Manager | Cloud Employee","55","519","Read the complete profile of Grace Tannor and their experience at Cloud Employee for the past 5 years. Discover articlers, profile links and expertise.","151","908","","0","Grace Tannor","12","Articles from Grace Tannor","26","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/grace-tannor","","","","","","213592","28329","28329","10.852","","374","72","5.194","44.578","Hard","2.149","2","1","","2","2","0","0.610","118","52","0","2","2","0","","","","","1e3bf15f9a8ad8a07c560cfbb58b6eaa","0.559","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/grace-tannor","2026-07-28 14:16:22"
"https://staging.jakevibes.dev/team/ezekiel-mariano","text/html; charset=utf-8","200","OK","Indexable","","Ezekiel Mariano – Headhunter Team Lead | Cloud Employee","55","533","Read the complete profile of Ezekiel Mariano and their experience at Cloud Employee for the past 2.5 years. Discover articlers, profile links and expertise.","156","932","","0","Ezekiel Mariano","15","Articles from Ezekiel Mariano","29","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/ezekiel-mariano","","","","","","208796","27518","27518","10.542","","354","67","5.284","43.026","Hard","2.140","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","764057ba7d201d3326ecc193b5e0a886","0.713","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/ezekiel-mariano","2026-07-28 14:16:27"
"https://staging.jakevibes.dev/team/erwin-panganiban","text/html; charset=utf-8","200","OK","Indexable","","Erwin Panganiban – Talent Success Manager | Cloud Employee","58","561","Read the complete profile of Erwin Panganiban and their experience at Cloud Employee for the past 1 years. Discover articlers, profile links and expertise.","155","937","","0","Erwin Panganiban","16","Articles from Erwin Panganiban","30","Ready to hire your next engineer?","33","index, follow","","","https://staging.jakevibes.dev/team/erwin-panganiban","","","","","","207242","27150","27150","10.401","","337","67","5.030","39.057","Hard","2.115","2","1","","2","2","0","0.610","117","51","0","2","2","0","","","","","a3068d39591e31b3517ddee8e639455d","0.806","","","","","en-US","1.1","","","","","","https://staging.jakevibes.dev/team/erwin-panganiban","2026-07-28 14:16:20"
