"Address","Occurrences","Indexability","Indexability Status","Canonical Link Element 1","HTTP Canonical","Meta Robots 1","X-Robots-Tag 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1"
"https://staging.jakevibes.dev/technology/android","1","Indexable","","https://staging.jakevibes.dev/technology/android","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/aws-developers","1","Indexable","","https://staging.jakevibes.dev/technology/aws-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/angular-developers","1","Indexable","","https://staging.jakevibes.dev/technology/angular-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/bigquery","1","Indexable","","https://staging.jakevibes.dev/technology/bigquery","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/bubble-developers","1","Indexable","","https://staging.jakevibes.dev/technology/bubble-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/azure-developers","1","Indexable","","https://staging.jakevibes.dev/technology/azure-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/coredata","1","Indexable","","https://staging.jakevibes.dev/technology/coredata","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/browserstack","1","Indexable","","https://staging.jakevibes.dev/technology/browserstack","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/combine","1","Indexable","","https://staging.jakevibes.dev/technology/combine","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/compose","1","Indexable","","https://staging.jakevibes.dev/technology/compose","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/css3","1","Indexable","","https://staging.jakevibes.dev/technology/css3","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/csharp-developers","1","Indexable","","https://staging.jakevibes.dev/technology/csharp-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/dbt","1","Indexable","","https://staging.jakevibes.dev/technology/dbt","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/dagger","1","Indexable","","https://staging.jakevibes.dev/technology/dagger","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/cypress","1","Indexable","","https://staging.jakevibes.dev/technology/cypress","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/docker","1","Indexable","","https://staging.jakevibes.dev/technology/docker","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/express","1","Indexable","","https://staging.jakevibes.dev/technology/express","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/firebase-developers","1","Indexable","","https://staging.jakevibes.dev/technology/firebase-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/fastlane","1","Indexable","","https://staging.jakevibes.dev/technology/fastlane","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/dotnet-developers","1","Indexable","","https://staging.jakevibes.dev/technology/dotnet-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/figma","1","Indexable","","https://staging.jakevibes.dev/technology/figma","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/flutter-developers","1","Indexable","","https://staging.jakevibes.dev/technology/flutter-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/github-actions","1","Indexable","","https://staging.jakevibes.dev/technology/github-actions","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/gitlab-ci","1","Indexable","","https://staging.jakevibes.dev/technology/gitlab-ci","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/graphql","1","Indexable","","https://staging.jakevibes.dev/technology/graphql","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/google-cloud-developers","1","Indexable","","https://staging.jakevibes.dev/technology/google-cloud-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/glide","1","Indexable","","https://staging.jakevibes.dev/technology/glide","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/huggingface-developers","1","Indexable","","https://staging.jakevibes.dev/technology/huggingface-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/iam","1","Indexable","","https://staging.jakevibes.dev/technology/iam","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/ionic-developers","1","Indexable","","https://staging.jakevibes.dev/technology/ionic-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/java-android-developers","1","Indexable","","https://staging.jakevibes.dev/technology/java-android-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/java-developers","1","Indexable","","https://staging.jakevibes.dev/technology/java-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/jest","1","Indexable","","https://staging.jakevibes.dev/technology/jest","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/jetpack","1","Indexable","","https://staging.jakevibes.dev/technology/jetpack","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/jira","1","Indexable","","https://staging.jakevibes.dev/technology/jira","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/jupyter","1","Indexable","","https://staging.jakevibes.dev/technology/jupyter","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/kubeflow","1","Indexable","","https://staging.jakevibes.dev/technology/kubeflow","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/kotlin-developers","1","Indexable","","https://staging.jakevibes.dev/technology/kotlin-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/kubernetes","1","Indexable","","https://staging.jakevibes.dev/technology/kubernetes","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/laravel-developers","1","Indexable","","https://staging.jakevibes.dev/technology/laravel-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/langchain-developers","1","Indexable","","https://staging.jakevibes.dev/technology/langchain-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/llamaindex-developers","1","Indexable","","https://staging.jakevibes.dev/technology/llamaindex-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/make","1","Indexable","","https://staging.jakevibes.dev/technology/make","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/mlops-developers","1","Indexable","","https://staging.jakevibes.dev/technology/mlops-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/mlflow","1","Indexable","","https://staging.jakevibes.dev/technology/mlflow","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/mongodb","1","Indexable","","https://staging.jakevibes.dev/technology/mongodb","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/mvvm","1","Indexable","","https://staging.jakevibes.dev/technology/mvvm","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/n8n","1","Indexable","","https://staging.jakevibes.dev/technology/n8n","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/nodejs-developers","1","Indexable","","https://staging.jakevibes.dev/technology/nodejs-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/nextjs-developers","1","Indexable","","https://staging.jakevibes.dev/technology/nextjs-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/openai-developers","1","Indexable","","https://staging.jakevibes.dev/technology/openai-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/numpy","1","Indexable","","https://staging.jakevibes.dev/technology/numpy","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/pandas","1","Indexable","","https://staging.jakevibes.dev/technology/pandas","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/php-developers","1","Indexable","","https://staging.jakevibes.dev/technology/php-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/pinecone-developers","1","Indexable","","https://staging.jakevibes.dev/technology/pinecone-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/postman","1","Indexable","","https://staging.jakevibes.dev/technology/postman","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/playwright","1","Indexable","","https://staging.jakevibes.dev/technology/playwright","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/posthog-developers","1","Indexable","","https://staging.jakevibes.dev/technology/posthog-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/python-developers","1","Indexable","","https://staging.jakevibes.dev/technology/python-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/prometheus","1","Indexable","","https://staging.jakevibes.dev/technology/prometheus","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/qase","1","Indexable","","https://staging.jakevibes.dev/technology/qase","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/pytorch","1","Indexable","","https://staging.jakevibes.dev/technology/pytorch","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/redis","1","Indexable","","https://staging.jakevibes.dev/technology/redis","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/react-developers","1","Indexable","","https://staging.jakevibes.dev/technology/react-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/react-native-developers","1","Indexable","","https://staging.jakevibes.dev/technology/react-native-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/rust-developers","1","Indexable","","https://staging.jakevibes.dev/technology/rust-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/ruby-developers","1","Indexable","","https://staging.jakevibes.dev/technology/ruby-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/scikit-learn","1","Indexable","","https://staging.jakevibes.dev/technology/scikit-learn","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/softr","1","Indexable","","https://staging.jakevibes.dev/technology/softr","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/storybook","1","Indexable","","https://staging.jakevibes.dev/technology/storybook","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/selenium","1","Indexable","","https://staging.jakevibes.dev/technology/selenium","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/swift-developers","1","Indexable","","https://staging.jakevibes.dev/technology/swift-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/tailwind","1","Indexable","","https://staging.jakevibes.dev/technology/tailwind","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/supabase-developers","1","Indexable","","https://staging.jakevibes.dev/technology/supabase-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/tensorflow-developers","1","Indexable","","https://staging.jakevibes.dev/technology/tensorflow-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/terraform","1","Indexable","","https://staging.jakevibes.dev/technology/terraform","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/swiftui","1","Indexable","","https://staging.jakevibes.dev/technology/swiftui","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/typescript-developers","1","Indexable","","https://staging.jakevibes.dev/technology/typescript-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/testrail","1","Indexable","","https://staging.jakevibes.dev/technology/testrail","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/vercel-developers","1","Indexable","","https://staging.jakevibes.dev/technology/vercel-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/uikit","1","Indexable","","https://staging.jakevibes.dev/technology/uikit","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/vector-db-developers","1","Indexable","","https://staging.jakevibes.dev/technology/vector-db-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/unity-developers","1","Indexable","","https://staging.jakevibes.dev/technology/unity-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/webflow-developers","1","Indexable","","https://staging.jakevibes.dev/technology/webflow-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/vertex-ai-developers","1","Indexable","","https://staging.jakevibes.dev/technology/vertex-ai-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/xamarin-developers","1","Indexable","","https://staging.jakevibes.dev/technology/xamarin-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/xano","1","Indexable","","https://staging.jakevibes.dev/technology/xano","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/xcode","1","Indexable","","https://staging.jakevibes.dev/technology/xcode","","index, follow","","","","",""
"https://staging.jakevibes.dev/tools","1","Indexable","","https://staging.jakevibes.dev/tools","","index, follow","","","","",""
"https://staging.jakevibes.dev/technology/zapier","1","Indexable","","https://staging.jakevibes.dev/technology/zapier","","index, follow","","","","",""
"https://staging.jakevibes.dev/tools/culture-match","1","Indexable","","https://staging.jakevibes.dev/tools/culture-match","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/about-us","1","Indexable","","https://staging.jakevibes.dev/uk/about-us","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/alternatives","1","Indexable","","https://staging.jakevibes.dev/uk/alternatives","","index, follow","","https://staging.jakevibes.dev/uk/alternatives?page=2","","",""
"https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-contra","1","Indexable","","https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-contra","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk","1","Indexable","","https://staging.jakevibes.dev/uk","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/events","1","Indexable","","https://staging.jakevibes.dev/uk/events","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/customer-story/salmon-software","1","Indexable","","https://staging.jakevibes.dev/uk/customer-story/salmon-software","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/hiring-tips/developer-vetting-in-latam-live-pair-programming-coding-tests-and-quality-signals-that-matter","1","Indexable","","https://staging.jakevibes.dev/uk/hiring-tips/developer-vetting-in-latam-live-pair-programming-coding-tests-and-quality-signals-that-matter","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/hiring-tips/hiring-developers-in-the-philippines-cost-quality-culture-fit-for-outsourced-software-development","1","Indexable","","https://staging.jakevibes.dev/uk/hiring-tips/hiring-developers-in-the-philippines-cost-quality-culture-fit-for-outsourced-software-development","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/how-it-works","1","Indexable","","https://staging.jakevibes.dev/uk/how-it-works","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/our-work","1","Indexable","","https://staging.jakevibes.dev/uk/our-work","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/legals/general-terms","1","Indexable","","https://staging.jakevibes.dev/uk/legals/general-terms","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/nearshoring-or-offshoring-the-strategic-choice-for-tech-leaders","1","Indexable","","https://staging.jakevibes.dev/uk/nearshoring-offshoring/nearshoring-or-offshoring-the-strategic-choice-for-tech-leaders","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/nearshore-vs-offshore-costs-2026-software-development-rates","1","Indexable","","https://staging.jakevibes.dev/uk/nearshoring-offshoring/nearshore-vs-offshore-costs-2026-software-development-rates","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/back-end-developers","1","Indexable","","https://staging.jakevibes.dev/uk/services/back-end-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/ai-engineers","1","Indexable","","https://staging.jakevibes.dev/uk/services/ai-engineers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/pricing","1","Indexable","","https://staging.jakevibes.dev/uk/pricing","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/ai-consulting","1","Indexable","","https://staging.jakevibes.dev/uk/services/ai-consulting","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/reviews","1","Indexable","","https://staging.jakevibes.dev/uk/reviews","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/full-stack-developers","1","Indexable","","https://staging.jakevibes.dev/uk/services/full-stack-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/data-scientists","1","Indexable","","https://staging.jakevibes.dev/uk/services/data-scientists","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/front-end-developers","1","Indexable","","https://staging.jakevibes.dev/uk/services/front-end-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/fractional-ctos","1","Indexable","","https://staging.jakevibes.dev/uk/services/fractional-ctos","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/mobile-apps","1","Indexable","","https://staging.jakevibes.dev/uk/services/mobile-apps","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/mvp-development","1","Indexable","","https://staging.jakevibes.dev/uk/services/mvp-development","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/philippines-developers","1","Indexable","","https://staging.jakevibes.dev/uk/services/philippines-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/qa-analysts-testers","1","Indexable","","https://staging.jakevibes.dev/uk/services/qa-analysts-testers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/no-code-developers","1","Indexable","","https://staging.jakevibes.dev/uk/services/no-code-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/software-engineers","1","Indexable","","https://staging.jakevibes.dev/uk/services/software-engineers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/product-scoping-service","1","Indexable","","https://staging.jakevibes.dev/uk/services/product-scoping-service","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/airtable-developers","1","Indexable","","https://staging.jakevibes.dev/uk/technology/airtable-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-roi-calculator-measure-cost-savings-and-productivity-gains","1","Indexable","","https://staging.jakevibes.dev/uk/staff-augmentation/staff-augmentation-roi-calculator-measure-cost-savings-and-productivity-gains","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology","1","Indexable","","https://staging.jakevibes.dev/uk/technology","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/angular-developers","1","Indexable","","https://staging.jakevibes.dev/uk/technology/angular-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/nodejs-developers","1","Indexable","","https://staging.jakevibes.dev/uk/technology/nodejs-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/aws-developers","1","Indexable","","https://staging.jakevibes.dev/uk/technology/aws-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/dotnet-developers","1","Indexable","","https://staging.jakevibes.dev/uk/technology/dotnet-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/java-developers","1","Indexable","","https://staging.jakevibes.dev/uk/technology/java-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/fastlane","1","Indexable","","https://staging.jakevibes.dev/uk/technology/fastlane","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/videos/hiring-one-dev-backed-by-200","1","Indexable","","https://staging.jakevibes.dev/uk/videos/hiring-one-dev-backed-by-200","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/typescript-developers","1","Indexable","","https://staging.jakevibes.dev/uk/technology/typescript-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/technology/supabase-developers","1","Indexable","","https://staging.jakevibes.dev/uk/technology/supabase-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/work-with-shawnee","1","Indexable","","https://staging.jakevibes.dev/uk/work-with-shawnee","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/tools","1","Indexable","","https://staging.jakevibes.dev/uk/tools","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/de-risked-dev-hiring-for-changing-markets","1","Indexable","","https://staging.jakevibes.dev/videos/de-risked-dev-hiring-for-changing-markets","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos","1","Indexable","","https://staging.jakevibes.dev/videos","","index, follow","","https://staging.jakevibes.dev/videos?page=2","","",""
"https://staging.jakevibes.dev/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","1","Indexable","","https://staging.jakevibes.dev/videos/danis-journey-as-a-front-end-engineer-at-cloud-employee","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","1","Indexable","","https://staging.jakevibes.dev/videos/boost-remote-dev-productivity-with-a-how-to-work-with-me-guide","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/employee-experience","1","Indexable","","https://staging.jakevibes.dev/videos/employee-experience","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/how-cloud-employee-keeps-remote-developers-motivated","1","Indexable","","https://staging.jakevibes.dev/videos/how-cloud-employee-keeps-remote-developers-motivated","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/employee-experience-that-keeps-offshore-devs-engaged","1","Indexable","","https://staging.jakevibes.dev/videos/employee-experience-that-keeps-offshore-devs-engaged","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/hiring-one-dev-backed-by-200","1","Indexable","","https://staging.jakevibes.dev/videos/hiring-one-dev-backed-by-200","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/how-our-clients-retain-devs-long-term","1","Indexable","","https://staging.jakevibes.dev/videos/how-our-clients-retain-devs-long-term","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/how-the-cloud-employee-hiring-engine-works","1","Indexable","","https://staging.jakevibes.dev/videos/how-the-cloud-employee-hiring-engine-works","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/how-we-find-the-right-developer-faster","1","Indexable","","https://staging.jakevibes.dev/videos/how-we-find-the-right-developer-faster","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/how-we-retain-97-of-remote-developers","1","Indexable","","https://staging.jakevibes.dev/videos/how-we-retain-97-of-remote-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/how-stability-attracts-top-dev-talent-in-the-philippines","1","Indexable","","https://staging.jakevibes.dev/videos/how-stability-attracts-top-dev-talent-in-the-philippines","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/how-we-keep-remote-devs-connected-and-engaged","1","Indexable","","https://staging.jakevibes.dev/videos/how-we-keep-remote-devs-connected-and-engaged","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/matching-company-values","1","Indexable","","https://staging.jakevibes.dev/videos/matching-company-values","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/onboarding-global-dev-teams-with-purpose","1","Indexable","","https://staging.jakevibes.dev/videos/onboarding-global-dev-teams-with-purpose","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/onboarding-offshore-devs-that-deliver-fast","1","Indexable","","https://staging.jakevibes.dev/videos/onboarding-offshore-devs-that-deliver-fast","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/pair-programming-at-cloud-employee","1","Indexable","","https://staging.jakevibes.dev/videos/pair-programming-at-cloud-employee","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/peer-forums-for-remote-developers","1","Indexable","","https://staging.jakevibes.dev/videos/peer-forums-for-remote-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/what-connection-looks-like-in-a-global-dev-team","1","Indexable","","https://staging.jakevibes.dev/videos/what-connection-looks-like-in-a-global-dev-team","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos?259f0148_page=4","1","Non-Indexable","Canonicalised","https://staging.jakevibes.dev/videos","","index, follow","","https://staging.jakevibes.dev/videos?page=2","","",""
"https://staging.jakevibes.dev/videos/why-the-philippines-is-a-smart-choice-for-growing-your-dev-team","1","Indexable","","https://staging.jakevibes.dev/videos/why-the-philippines-is-a-smart-choice-for-growing-your-dev-team","","index, follow","","","","",""
"https://staging.jakevibes.dev/work-with-shawnee","1","Indexable","","https://staging.jakevibes.dev/work-with-shawnee","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services","1","Indexable","","https://staging.jakevibes.dev/uk/services","","index, follow","","","","",""
"https://staging.jakevibes.dev/videos/peer-forum-building-connections-beyond-work","1","Indexable","","https://staging.jakevibes.dev/videos/peer-forum-building-connections-beyond-work","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/grace-tannor","1","Indexable","","https://staging.jakevibes.dev/uk/team/grace-tannor","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/kean-reynancia","1","Indexable","","https://staging.jakevibes.dev/uk/team/kean-reynancia","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/reviews/tidal","1","Indexable","","https://staging.jakevibes.dev/uk/reviews/tidal","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/for-developers","1","Indexable","","https://staging.jakevibes.dev/uk/for-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/ezekiel-mariano","1","Indexable","","https://staging.jakevibes.dev/uk/team/ezekiel-mariano","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/downloads","1","Indexable","","https://staging.jakevibes.dev/uk/downloads","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/eastern-europe-developers","1","Indexable","","https://staging.jakevibes.dev/uk/services/eastern-europe-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/reviews/healthpointe","1","Indexable","","https://staging.jakevibes.dev/uk/reviews/healthpointe","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/rich-holgate","1","Indexable","","https://staging.jakevibes.dev/uk/team/rich-holgate","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/reviews/bladefs","1","Indexable","","https://staging.jakevibes.dev/uk/reviews/bladefs","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/heidi-dela-cruz","1","Indexable","","https://staging.jakevibes.dev/uk/team/heidi-dela-cruz","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/luis-santos","1","Indexable","","https://staging.jakevibes.dev/uk/team/luis-santos","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/mobile-developers","1","Indexable","","https://staging.jakevibes.dev/uk/services/mobile-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/maica-padillo","1","Indexable","","https://staging.jakevibes.dev/uk/team/maica-padillo","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/stephanie-silva","1","Indexable","","https://staging.jakevibes.dev/uk/team/stephanie-silva","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/services/latam-developers","1","Indexable","","https://staging.jakevibes.dev/uk/services/latam-developers","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/customer-story/willo","1","Indexable","","https://staging.jakevibes.dev/uk/customer-story/willo","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/ericka-go","1","Indexable","","https://staging.jakevibes.dev/uk/team/ericka-go","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/kyla-taal","1","Indexable","","https://staging.jakevibes.dev/uk/team/kyla-taal","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/caitlin-murray","1","Indexable","","https://staging.jakevibes.dev/uk/team/caitlin-murray","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/stephanie-bird","1","Indexable","","https://staging.jakevibes.dev/uk/team/stephanie-bird","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/reviews/willo","1","Indexable","","https://staging.jakevibes.dev/uk/reviews/willo","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/jake-hall","1","Indexable","","https://staging.jakevibes.dev/uk/team/jake-hall","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/albert-labarento","1","Indexable","","https://staging.jakevibes.dev/uk/team/albert-labarento","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/reviews/square-eye","1","Indexable","","https://staging.jakevibes.dev/uk/reviews/square-eye","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/des-matthewman","1","Indexable","","https://staging.jakevibes.dev/uk/team/des-matthewman","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/scaling-teams/building-a-software-development-team-core-roles-dedicated-developers-and-modern-hiring-models","1","Indexable","","https://staging.jakevibes.dev/uk/scaling-teams/building-a-software-development-team-core-roles-dedicated-developers-and-modern-hiring-models","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/team/robert-reyes","1","Indexable","","https://staging.jakevibes.dev/uk/team/robert-reyes","","index, follow","","","","",""
"https://staging.jakevibes.dev/uk/contact","1","Indexable","","https://staging.jakevibes.dev/uk/contact","","index, follow","","","","",""
